date,vendor_id,activity_id,crop_id,crop_name,water_used_l,nutrient_used_ml,energy_used_kwh,temperature_c,humidity_pct,ph,ec_ms_cm,yield_kg,status,location,labor_hours,record_id,farm_name,vendor_name,vendor_category,activity,month,year,month_name,yield_per_100l_water,yield_per_kwh
2026-07-10,V001,AC03,C002,Tomato,352.0,0.0,11.2,24.1,72.0,6.0,1.35,106.0,Done,Satara,4.5,FC040,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-07,2026,July,30.113636363636363,9.464285714285715
2026-07-11,V003,AC01,C004,Spinach,433.0,198.0,12.8,24.9,67.0,6.2,1.3,0.0,Done,Satara,4.0,FC041,Farm C,AgroCare,Pesticide,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-12,V004,AC03,C003,Cucumber,519.0,228.0,14.0,25.8,64.0,6.0,1.59,0.0,Pending,Satara,3.5,FC042,Farm C,FarmTech Supplies,Equipment,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-13,V004,AC01,C001,Lettuce,567.0,244.0,15.4,25.8,66.0,6.2,1.47,0.0,Done,Satara,3.5,FC043,Farm C,FarmTech Supplies,Equipment,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-14,V003,AC05,C001,Lettuce,383.0,172.0,11.0,24.0,72.0,6.0,1.35,0.0,Done,Satara,3.0,FC044,Farm C,AgroCare,Pesticide,Plant Health Scouting,2026-07,2026,July,0.0,0.0
2026-07-15,V002,AC01,C001,Lettuce,447.0,0.0,12.5,24.5,68.0,6.0,1.3,128.0,Done,Satara,5.0,FC045,Farm C,Aqua Solutions,Irrigation,Irrigation,2026-07,2026,July,28.635346756152124,10.24
2026-07-16,V001,AC03,C003,Cucumber,501.0,234.0,14.3,25.4,65.0,6.0,1.55,0.0,Done,Satara,3.5,FC046,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-17,V005,AC05,C001,Lettuce,578.0,242.0,15.7,25.8,66.0,6.2,1.52,0.0,In Progress,Satara,4.0,FC047,Farm C,FreshCrop Agro,Seeds,Plant Health Scouting,2026-07,2026,July,0.0,0.0
2026-07-18,V002,AC01,C001,Lettuce,345.0,169.0,11.0,24.3,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC048,Farm C,Aqua Solutions,Irrigation,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-19,V003,AC04,C004,Spinach,416.0,185.0,13.0,24.4,69.0,6.1,1.28,0.0,Done,Satara,3.0,FC049,Farm C,AgroCare,Pesticide,Climate Monitoring,2026-07,2026,July,0.0,0.0
2026-07-20,V005,AC05,C004,Spinach,541.0,0.0,14.7,25.6,64.0,6.0,1.55,148.0,Done,Satara,5.5,FC050,Farm C,FreshCrop Agro,Seeds,Plant Health Scouting,2026-07,2026,July,27.35674676524954,10.068027210884354
2026-07-21,V004,AC01,C003,Cucumber,583.0,254.0,15.0,25.8,65.0,6.2,1.5,0.0,Done,Satara,4.0,FC051,Farm C,FarmTech Supplies,Equipment,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-22,V005,AC01,C001,Lettuce,370.0,173.0,11.2,24.1,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC052,Farm C,FreshCrop Agro,Seeds,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-23,V004,AC02,C004,Spinach,445.0,191.0,13.0,24.7,68.0,6.1,1.28,0.0,Pending,Satara,3.5,FC053,Farm C,FarmTech Supplies,Equipment,Fertigation,2026-07,2026,July,0.0,0.0
2026-07-24,V005,AC03,C001,Lettuce,536.0,225.0,14.7,25.4,64.0,6.0,1.57,0.0,Done,Satara,3.5,FC054,Farm C,FreshCrop Agro,Seeds,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-25,V003,AC03,C004,Spinach,564.0,0.0,15.7,26.0,65.0,6.2,1.5,171.0,Done,Satara,5.5,FC055,Farm C,AgroCare,Pesticide,Cleaning & Sanitization,2026-07,2026,July,30.319148936170215,10.89171974522293
2026-07-26,V003,AC01,C003,Cucumber,355.0,166.0,10.5,24.0,73.0,6.1,1.35,0.0,Done,Satara,3.0,FC056,Farm C,AgroCare,Pesticide,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-27,V003,AC05,C004,Spinach,454.0,200.0,13.5,24.5,68.0,6.1,1.28,0.0,Done,Satara,4.0,FC057,Farm C,AgroCare,Pesticide,Plant Health Scouting,2026-07,2026,July,0.0,0.0
2026-07-28,V004,AC01,C003,Cucumber,527.0,231.0,14.3,25.8,64.0,6.0,1.55,0.0,Done,Satara,3.0,FC058,Farm C,FarmTech Supplies,Equipment,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-29,V003,AC01,C004,Spinach,575.0,247.0,15.2,25.8,66.0,6.2,1.5,0.0,Done,Satara,3.5,FC059,Farm C,AgroCare,Pesticide,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-30,V003,AC02,C002,Tomato,371.0,0.0,10.8,24.1,72.0,6.0,1.35,114.0,Done,Satara,4.5,FC060,Farm C,AgroCare,Pesticide,Fertigation,2026-07,2026,July,30.727762803234505,10.555555555555555
2026-07-31,V003,AC02,C004,Spinach,437.0,199.0,13.2,24.7,68.0,6.2,1.3,0.0,Done,Satara,4.0,FC061,Farm C,AgroCare,Pesticide,Fertigation,2026-07,2026,July,0.0,0.0
2026-08-01,V002,AC01,C001,Lettuce,530.0,240.0,14.7,25.4,65.0,6.1,1.55,0.0,Done,Satara,3.5,FC062,Farm C,Aqua Solutions,Irrigation,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-02,V002,AC04,C003,Cucumber,588.0,255.0,15.5,25.8,65.0,6.2,1.5,0.0,Pending,Satara,4.0,FC063,Farm C,Aqua Solutions,Irrigation,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-03,V001,AC04,C004,Spinach,350.0,163.0,11.0,24.0,73.0,6.0,1.35,0.0,Done,Satara,2.5,FC064,Farm C,GreenGrow Agro,Fertilizer,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-04,V003,AC03,C003,Cucumber,462.0,0.0,13.2,24.5,68.0,6.1,1.3,133.0,Done,Satara,5.0,FC065,Farm C,AgroCare,Pesticide,Cleaning & Sanitization,2026-08,2026,August,28.78787878787879,10.075757575757576
2026-08-05,V002,AC03,C004,Spinach,541.0,230.0,14.5,25.6,64.0,6.0,1.57,0.0,Done,Satara,3.5,FC066,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-06,V004,AC03,C004,Spinach,572.0,251.0,15.2,26.0,66.0,6.2,1.52,0.0,In Progress,Satara,4.0,FC067,Farm C,FarmTech Supplies,Equipment,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-07,V001,AC01,C003,Cucumber,366.0,167.0,10.8,24.3,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC068,Farm C,GreenGrow Agro,Fertilizer,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-08,V001,AC01,C004,Spinach,410.0,180.0,13.0,24.5,69.0,6.1,1.28,0.0,Done,Satara,3.0,FC069,Farm C,GreenGrow Agro,Fertilizer,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-09,V004,AC03,C004,Spinach,554.0,0.0,14.7,25.4,64.0,6.0,1.55,153.0,Done,Satara,5.5,FC070,Farm C,FarmTech Supplies,Equipment,Cleaning & Sanitization,2026-08,2026,August,27.617328519855594,10.408163265306124
2026-08-10,V001,AC03,C004,Spinach,585.0,247.0,15.2,25.8,65.0,6.2,1.5,0.0,Done,Satara,4.0,FC071,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-11,V001,AC04,C001,Lettuce,358.0,175.0,11.2,24.1,72.0,6.0,1.35,0.0,Pending,Satara,2.5,FC072,Farm C,GreenGrow Agro,Fertilizer,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-12,V001,AC05,C002,Tomato,451.0,193.0,12.5,24.7,68.0,6.1,1.28,0.0,Done,Satara,3.5,FC073,Farm C,GreenGrow Agro,Fertilizer,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-08-13,V001,AC02,C003,Cucumber,540.0,235.0,14.5,25.6,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC074,Farm C,GreenGrow Agro,Fertilizer,Fertigation,2026-08,2026,August,0.0,0.0
2026-08-14,V005,AC05,C004,Spinach,595.0,0.0,15.7,25.8,66.0,6.2,1.5,177.0,Done,Satara,5.5,FC075,Farm C,FreshCrop Agro,Seeds,Plant Health Scouting,2026-08,2026,August,29.747899159663866,11.273885350318471
2026-08-15,V003,AC04,C001,Lettuce,372.0,172.0,11.0,24.0,72.0,6.0,1.35,0.0,Done,Satara,3.0,FC076,Farm C,AgroCare,Pesticide,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-16,V004,AC03,C002,Tomato,448.0,197.0,13.5,24.5,69.0,6.1,1.3,0.0,Done,Satara,4.0,FC077,Farm C,FarmTech Supplies,Equipment,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-17,V002,AC05,C004,Spinach,548.0,236.0,14.3,25.4,64.0,6.0,1.57,0.0,Done,Satara,3.0,FC078,Farm C,Aqua Solutions,Irrigation,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-08-18,V003,AC04,C004,Spinach,584.0,249.0,15.4,26.0,65.0,6.2,1.5,0.0,Done,Satara,3.5,FC079,Farm C,AgroCare,Pesticide,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-19,V002,AC03,C004,Spinach,379.0,0.0,10.8,24.1,73.0,6.0,1.35,117.0,Done,Satara,4.5,FC080,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-08,2026,August,30.87071240105541,10.833333333333332
2026-08-20,V005,AC01,C004,Spinach,459.0,195.0,13.0,24.7,68.0,6.1,1.28,0.0,Done,Satara,4.0,FC081,Farm C,FreshCrop Agro,Seeds,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-21,V002,AC04,C004,Spinach,537.0,239.0,14.5,25.4,64.0,6.0,1.55,0.0,Pending,Satara,3.5,FC082,Farm C,Aqua Solutions,Irrigation,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-22,V001,AC04,C001,Lettuce,580.0,255.0,15.2,25.8,66.0,6.2,1.52,0.0,Done,Satara,4.0,FC083,Farm C,GreenGrow Agro,Fertilizer,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-23,V004,AC04,C002,Tomato,348.0,166.0,11.0,24.0,73.0,6.0,1.35,0.0,Done,Satara,2.5,FC084,Farm C,FarmTech Supplies,Equipment,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-24,V003,AC03,C004,Spinach,467.0,0.0,12.8,24.5,68.0,6.1,1.3,136.0,Done,Satara,5.0,FC085,Farm C,AgroCare,Pesticide,Cleaning & Sanitization,2026-08,2026,August,29.1220556745182,10.625
2026-08-25,V003,AC01,C003,Cucumber,545.0,242.0,14.7,25.6,64.0,6.0,1.57,0.0,Done,Satara,3.5,FC086,Farm C,AgroCare,Pesticide,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-26,V003,AC05,C004,Spinach,590.0,252.0,15.5,26.0,65.0,6.2,1.5,0.0,In Progress,Satara,4.0,FC087,Farm C,AgroCare,Pesticide,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-08-27,V004,AC02,C002,Tomato,370.0,172.0,11.2,24.1,72.0,6.0,1.37,0.0,Done,Satara,2.5,FC088,Farm C,FarmTech Supplies,Equipment,Fertigation,2026-08,2026,August,0.0,0.0
2026-08-28,V002,AC02,C003,Cucumber,425.0,187.0,13.0,24.4,69.0,6.1,1.28,0.0,Done,Satara,3.0,FC089,Farm C,Aqua Solutions,Irrigation,Fertigation,2026-08,2026,August,0.0,0.0
2026-08-29,V001,AC05,C003,Cucumber,558.0,0.0,14.5,25.4,64.0,6.0,1.55,156.0,Done,Satara,5.5,FC090,Farm C,GreenGrow Agro,Fertilizer,Plant Health Scouting,2026-08,2026,August,27.956989247311824,10.758620689655173
2026-08-30,V002,AC03,C001,Lettuce,598.0,255.0,15.7,25.8,66.0,6.2,1.5,0.0,Done,Satara,4.0,FC091,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-31,V001,AC05,C003,Cucumber,375.0,174.0,11.0,24.0,73.0,6.0,1.35,0.0,Pending,Satara,2.5,FC092,Farm C,GreenGrow Agro,Fertilizer,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-06-01,V002,AC01,C001,Lettuce,415.0,185.0,12.8,24.5,68.0,6.1,1.28,0.0,Done,Satara,3.0,FC093,Farm C,Aqua Solutions,Irrigation,Irrigation,2026-06,2026,June,0.0,0.0
2026-06-04,V004,AC02,C004,Spinach,532.0,228.0,14.5,25.6,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC094,Farm C,FarmTech Supplies,Equipment,Fertigation,2026-06,2026,June,0.0,0.0
2026-06-07,V002,AC03,C002,Tomato,570.0,0.0,15.5,25.8,65.0,6.2,1.5,169.0,Done,Satara,5.0,FC095,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-06,2026,June,29.64912280701754,10.903225806451612
2026-06-10,V002,AC05,C001,Lettuce,363.0,169.0,11.0,24.1,72.0,6.0,1.35,0.0,Done,Satara,3.0,FC096,Farm C,Aqua Solutions,Irrigation,Plant Health Scouting,2026-06,2026,June,0.0,0.0
2026-06-13,V004,AC04,C001,Lettuce,440.0,193.0,13.2,24.7,68.0,6.1,1.28,0.0,Pending,Satara,4.0,FC097,Farm C,FarmTech Supplies,Equipment,Climate Monitoring,2026-06,2026,June,0.0,0.0
2026-06-16,V001,AC03,C001,Lettuce,535.0,238.0,14.5,25.4,64.0,6.0,1.57,0.0,Done,Satara,3.0,FC098,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-06,2026,June,0.0,0.0
2026-06-19,V004,AC02,C001,Lettuce,575.0,250.0,15.4,25.8,66.0,6.2,1.5,0.0,Done,Satara,3.5,FC099,Farm C,FarmTech Supplies,Equipment,Fertigation,2026-06,2026,June,0.0,0.0
2026-06-22,V002,AC04,C003,Cucumber,370.0,0.0,10.8,24.1,73.0,6.0,1.35,112.0,Done,Satara,4.5,FC100,Farm C,Aqua Solutions,Irrigation,Climate Monitoring,2026-06,2026,June,30.270270270270274,10.37037037037037
2026-06-25,V005,AC05,C002,Tomato,452.0,197.0,13.0,24.5,68.0,6.1,1.3,0.0,Done,Satara,4.0,FC101,Farm C,FreshCrop Agro,Seeds,Plant Health Scouting,2026-06,2026,June,0.0,0.0
2026-06-28,V002,AC03,C001,Lettuce,525.0,230.0,14.7,25.6,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC102,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-06,2026,June,0.0,0.0
2026-07-01,V001,AC04,C002,Tomato,585.0,0.0,15.7,25.8,65.0,6.2,1.5,175.0,Done,Satara,5.5,FC103,Farm C,GreenGrow Agro,Fertilizer,Climate Monitoring,2026-07,2026,July,29.914529914529915,11.146496815286625
2026-07-04,V001,AC05,C003,Cucumber,355.0,165.0,11.0,24.0,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC104,Farm C,GreenGrow Agro,Fertilizer,Plant Health Scouting,2026-07,2026,July,0.0,0.0
2026-07-07,V001,AC01,C004,Spinach,460.0,0.0,13.2,24.7,68.0,6.1,1.3,132.0,Done,Satara,5.0,FC105,Farm C,GreenGrow Agro,Fertilizer,Irrigation,2026-07,2026,July,28.695652173913043,10.0
2026-07-10,V002,AC02,C001,Lettuce,542.0,236.0,14.5,25.4,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC106,Farm C,Aqua Solutions,Irrigation,Fertigation,2026-07,2026,July,0.0,0.0
2026-07-13,V005,AC01,C003,Cucumber,590.0,250.0,15.5,26.0,66.0,6.2,1.5,0.0,In Progress,Satara,4.0,FC107,Farm C,FreshCrop Agro,Seeds,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-16,V002,AC03,C004,Spinach,367.0,172.0,11.0,24.1,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC108,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-19,V003,AC01,C003,Cucumber,430.0,190.0,13.0,24.4,69.0,6.1,1.28,0.0,Done,Satara,3.0,FC109,Farm C,AgroCare,Pesticide,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-22,V004,AC01,C004,Spinach,550.0,0.0,14.7,25.6,64.0,6.0,1.55,150.0,Done,Satara,5.5,FC110,Farm C,FarmTech Supplies,Equipment,Irrigation,2026-07,2026,July,27.27272727272727,10.204081632653061
2026-07-25,V004,AC03,C001,Lettuce,600.0,255.0,15.7,25.8,65.0,6.2,1.52,0.0,Done,Satara,4.0,FC111,Farm C,FarmTech Supplies,Equipment,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-28,V004,AC02,C003,Cucumber,375.0,170.0,11.0,24.0,72.0,6.0,1.35,0.0,Pending,Satara,2.5,FC112,Farm C,FarmTech Supplies,Equipment,Fertigation,2026-07,2026,July,0.0,0.0
2026-07-31,V005,AC04,C002,Tomato,455.0,198.0,13.2,24.7,68.0,6.1,1.28,0.0,Done,Satara,3.5,FC113,Farm C,FreshCrop Agro,Seeds,Climate Monitoring,2026-07,2026,July,0.0,0.0
2026-08-03,V005,AC04,C004,Spinach,545.0,240.0,14.7,25.5,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC114,Farm C,FreshCrop Agro,Seeds,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-06,V001,AC03,C001,Lettuce,605.0,0.0,15.5,25.8,65.0,6.2,1.5,180.0,Done,Satara,5.5,FC115,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-08,2026,August,29.75206611570248,11.612903225806452
2026-08-09,V001,AC05,C002,Tomato,365.0,168.0,11.2,24.1,72.0,6.0,1.35,0.0,Done,Satara,3.0,FC116,Farm C,GreenGrow Agro,Fertilizer,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-08-12,V004,AC01,C001,Lettuce,470.0,205.0,13.5,24.6,69.0,6.1,1.3,0.0,Done,Satara,4.0,FC117,Farm C,FarmTech Supplies,Equipment,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-15,V002,AC03,C003,Cucumber,550.0,240.0,14.5,25.4,64.0,6.0,1.55,0.0,Done,Satara,3.0,FC118,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-18,V005,AC01,C001,Lettuce,610.0,260.0,15.7,25.9,66.0,6.2,1.5,0.0,Done,Satara,3.5,FC119,Farm C,FreshCrop Agro,Seeds,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-21,V001,AC02,C003,Cucumber,380.0,0.0,11.0,24.1,73.0,6.0,1.35,118.0,Done,Satara,4.5,FC120,Farm C,GreenGrow Agro,Fertilizer,Fertigation,2026-08,2026,August,31.05263157894737,10.727272727272727
2026-08-24,V001,AC05,C001,Lettuce,462.0,200.0,13.2,24.5,69.0,6.1,1.28,0.0,Done,Satara,4.0,FC121,Farm C,GreenGrow Agro,Fertilizer,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-08-27,V004,AC01,C001,Lettuce,555.0,245.0,14.8,25.5,64.0,6.0,1.57,0.0,Pending,Satara,3.5,FC122,Farm C,FarmTech Supplies,Equipment,Irrigation,2026-08,2026,August,0.0,0.0
2026-08-30,V002,AC04,C001,Lettuce,615.0,265.0,16.0,25.8,65.0,6.2,1.5,0.0,Done,Satara,4.0,FC123,Farm C,Aqua Solutions,Irrigation,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-06-02,V002,AC05,C002,Tomato,350.0,165.0,11.0,24.0,73.0,6.0,1.35,0.0,Done,Satara,2.5,FC124,Farm C,Aqua Solutions,Irrigation,Plant Health Scouting,2026-06,2026,June,0.0,0.0
2026-06-05,V002,AC02,C001,Lettuce,475.0,0.0,13.0,24.7,68.0,6.1,1.3,138.0,Done,Satara,5.0,FC125,Farm C,Aqua Solutions,Irrigation,Fertigation,2026-06,2026,June,29.05263157894737,10.615384615384615
2026-06-08,V001,AC01,C001,Lettuce,548.0,242.0,14.5,25.5,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC126,Farm C,GreenGrow Agro,Fertilizer,Irrigation,2026-06,2026,June,0.0,0.0
2026-06-11,V002,AC05,C003,Cucumber,595.0,255.0,15.5,25.9,65.0,6.2,1.5,0.0,In Progress,Satara,4.0,FC127,Farm C,Aqua Solutions,Irrigation,Plant Health Scouting,2026-06,2026,June,0.0,0.0
2026-06-14,V005,AC03,C002,Tomato,368.0,170.0,11.2,24.1,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC128,Farm C,FreshCrop Agro,Seeds,Cleaning & Sanitization,2026-06,2026,June,0.0,0.0
2026-06-17,V004,AC04,C001,Lettuce,435.0,190.0,13.0,24.5,69.0,6.1,1.28,0.0,Done,Satara,3.0,FC129,Farm C,FarmTech Supplies,Equipment,Climate Monitoring,2026-06,2026,June,0.0,0.0
2026-06-20,V005,AC03,C001,Lettuce,560.0,0.0,14.7,25.4,64.0,6.0,1.55,158.0,Done,Satara,5.5,FC130,Farm C,FreshCrop Agro,Seeds,Cleaning & Sanitization,2026-06,2026,June,28.214285714285715,10.748299319727892
2026-06-23,V005,AC02,C004,Spinach,620.0,265.0,16.0,25.8,66.0,6.2,1.5,0.0,Done,Satara,4.0,FC131,Farm C,FreshCrop Agro,Seeds,Fertigation,2026-06,2026,June,0.0,0.0
2026-06-26,V005,AC03,C001,Lettuce,375.0,175.0,11.0,24.0,73.0,6.0,1.35,0.0,Pending,Satara,2.5,FC132,Farm C,FreshCrop Agro,Seeds,Cleaning & Sanitization,2026-06,2026,June,0.0,0.0
2026-06-29,V004,AC04,C001,Lettuce,465.0,205.0,13.5,24.7,68.0,6.1,1.3,0.0,Done,Satara,3.5,FC133,Farm C,FarmTech Supplies,Equipment,Climate Monitoring,2026-06,2026,June,0.0,0.0
2026-07-02,V002,AC01,C001,Lettuce,560.0,245.0,15.0,25.6,64.0,6.0,1.55,0.0,Done,Satara,3.5,FC134,Farm C,Aqua Solutions,Irrigation,Irrigation,2026-07,2026,July,0.0,0.0
2026-07-05,V003,AC04,C001,Lettuce,625.0,0.0,16.0,25.9,65.0,6.2,1.5,182.0,Done,Satara,5.5,FC135,Farm C,AgroCare,Pesticide,Climate Monitoring,2026-07,2026,July,29.12,11.375
2026-07-08,V004,AC04,C001,Lettuce,382.0,180.0,11.2,24.2,72.0,6.0,1.35,0.0,Done,Satara,3.0,FC136,Farm C,FarmTech Supplies,Equipment,Climate Monitoring,2026-07,2026,July,0.0,0.0
2026-07-11,V003,AC03,C001,Lettuce,478.0,210.0,13.5,24.6,69.0,6.1,1.28,0.0,Done,Satara,4.0,FC137,Farm C,AgroCare,Pesticide,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-14,V002,AC03,C004,Spinach,565.0,250.0,15.0,25.5,64.0,6.0,1.55,0.0,Done,Satara,3.0,FC138,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-17,V002,AC05,C003,Cucumber,630.0,270.0,16.2,25.9,65.0,6.2,1.5,0.0,Done,Satara,3.5,FC139,Farm C,Aqua Solutions,Irrigation,Plant Health Scouting,2026-07,2026,July,0.0,0.0
2026-07-20,V001,AC04,C001,Lettuce,390.0,0.0,11.5,24.1,73.0,6.0,1.35,120.0,Done,Satara,4.5,FC140,Farm C,GreenGrow Agro,Fertilizer,Climate Monitoring,2026-07,2026,July,30.76923076923077,10.434782608695652
2026-07-23,V001,AC03,C001,Lettuce,470.0,205.0,13.5,24.5,69.0,6.1,1.3,0.0,Done,Satara,4.0,FC141,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-07,2026,July,0.0,0.0
2026-07-26,V005,AC04,C002,Tomato,570.0,255.0,15.2,25.4,64.0,6.0,1.55,0.0,Pending,Satara,3.5,FC142,Farm C,FreshCrop Agro,Seeds,Climate Monitoring,2026-07,2026,July,0.0,0.0
2026-07-29,V004,AC04,C001,Lettuce,635.0,275.0,16.5,25.8,65.0,6.2,1.5,0.0,Done,Satara,4.0,FC143,Farm C,FarmTech Supplies,Equipment,Climate Monitoring,2026-07,2026,July,0.0,0.0
2026-08-01,V002,AC03,C004,Spinach,370.0,170.0,11.0,24.0,73.0,6.0,1.35,0.0,Done,Satara,2.5,FC144,Farm C,Aqua Solutions,Irrigation,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-04,V005,AC01,C001,Lettuce,480.0,0.0,13.5,24.7,68.0,6.1,1.3,140.0,Done,Satara,5.0,FC145,Farm C,FreshCrop Agro,Seeds,Irrigation,2026-08,2026,August,29.166666666666668,10.37037037037037
2026-08-07,V001,AC03,C004,Spinach,575.0,250.0,15.0,25.5,64.0,6.0,1.57,0.0,Done,Satara,3.5,FC146,Farm C,GreenGrow Agro,Fertilizer,Cleaning & Sanitization,2026-08,2026,August,0.0,0.0
2026-08-10,V003,AC02,C002,Tomato,640.0,280.0,16.5,26.0,65.0,6.2,1.5,0.0,In Progress,Satara,4.0,FC147,Farm C,AgroCare,Pesticide,Fertigation,2026-08,2026,August,0.0,0.0
2026-08-13,V003,AC05,C002,Tomato,380.0,175.0,11.2,24.1,72.0,6.0,1.35,0.0,Done,Satara,2.5,FC148,Farm C,AgroCare,Pesticide,Plant Health Scouting,2026-08,2026,August,0.0,0.0
2026-08-16,V003,AC04,C002,Tomato,445.0,195.0,13.0,24.5,69.0,6.1,1.28,0.0,Done,Satara,3.0,FC149,Farm C,AgroCare,Pesticide,Climate Monitoring,2026-08,2026,August,0.0,0.0
2026-08-19,V005,AC04,C004,Spinach,580.0,0.0,15.5,25.4,64.0,6.0,1.55,160.0,Done,Satara,5.5,FC150,Farm C,FreshCrop Agro,Seeds,Climate Monitoring,2026-08,2026,August,27.586206896551722,10.32258064516129
